crime_id,crime_date,crime_time,crime_type,muni,year,month,week,day,week_day,week_day_name,crime_hour,crime_lon,crime_lat,atm_dist,bank_dist,bar_dist,cafe_dist,industrial_dist,market_dist,nightclub_dist,police_dist,pub_dist,restaurant_dist,taxi_dist,grid_id,grid_lon,grid_lat,utm_x,utm_y,datetime,timestamp
v37424,2015-03-01,03:06:34,Agresion,Valencia,2015,3,9,60,7,Saturday,3,-0.349186987,39.46497726,344.6120886,129.8594,36.532,31.6764,290.3216,492.489,1439.1912,1695.2531,338.7448,21.1432,779.7903,235,-0.350839885,39.46532225,728044.4225538413,4371732.000485833,2015-03-01 03:06:34,1425179194
v37429,2015-03-01,03:16:17,Agresion,Valencia,2015,3,9,60,7,Saturday,3,-0.347499996,39.47180176,491.5715947,145.8259,145.1283,137.4512,786.8253,858.177,1650.8798,1639.1258,181.431,139.5032,701.0777,216,-0.345274015,39.47123075,728167.2627570585,4372493.81375878,2015-03-01 03:16:17,1425179777
v37421,2015-03-01,03:29:34,Agresion,Valencia,2015,3,9,60,7,Saturday,3,-0.383224964,39.45858383,299.0672349,468.4696,274.7488,194.2842,80.29,1192.6878,38.1574,622.8397,114.1508,168.6593,297.2664,249,-0.384235105,39.45941375,725136.4170850337,4370936.6860644,2015-03-01 03:29:34,1425180574
v37418,2015-03-01,03:48:39,Agresion,Valencia,2015,3,9,60,7,Saturday,3,-0.391470015,39.4906044,426.7319025,304.7547,278.1568,368.2607,1525.0069,1843.6441,1012.6194,1330.0949,833.4759,336.4849,856.8406,148,-0.389800975,39.48895625,724324.0049395914,4374470.472527125,2015-03-01 03:48:39,1425181719
v37419,2015-03-01,03:51:37,Agresion,Valencia,2015,3,9,60,7,Saturday,3,-0.393900514,39.49204636,355.2277898,79.7158,201.2114,190.0057,1711.0578,2097.4497,1250.9285,1602.3764,580.8709,516.4191,636.1445,127,-0.395366845,39.49486475,724110.3298453775,4374624.480048881,2015-03-01 03:51:37,1425181897
v37426,2015-03-01,05:45:40,Agresion,Valencia,2015,3,9,60,7,Saturday,5,-0.386233509,39.44710159,1427.176781,86.4048,878.7024,591.3632,114.6315,2070.8602,119.9181,1533.442,139.1496,564.586,1146.3121,289,-0.384235105,39.44759675,724914.51234521,4369654.61756279,2015-03-01 05:45:40,1425188740
v37415,2015-03-01,06:37:29,Agresion,Valencia,2015,3,9,60,7,Saturday,6,-0.383224964,39.45858383,299.0672349,468.4696,274.7488,194.2842,80.29,1192.6878,38.1574,622.8397,114.1508,168.6593,297.2664,249,-0.384235105,39.45941375,725136.4170850337,4370936.6860644,2015-03-01 06:37:29,1425191849
v37417,2015-03-01,06:46:58,Agresion,Valencia,2015,3,9,60,7,Saturday,6,-0.39422664,39.46785355,956.2121885,202.3393,510.5614,508.4677,113.1672,929.5867,324.3833,344.7268,160.8326,178.8615,637.4956,227,-0.395366845,39.46532225,724159.9881603459,4371938.206953355,2015-03-01 06:46:58,1425192418
v37430,2015-03-01,07:54:26,Agresion,Valencia,2015,3,9,60,7,Saturday,7,-0.383271247,39.45915604,274.8790407,499.1827,259.259,165.332,82.6387,1181.4517,41.8845,584.3224,57.5845,135.8278,264.5995,249,-0.384235105,39.45941375,725130.589706201,4371000.087027654,2015-03-01 07:54:26,1425196466
v37427,2015-03-01,08:45:59,Agresion,Valencia,2015,3,9,60,7,Saturday,8,-0.368948817,39.49406433,304.5935293,301.5488,897.0506,279.4062,607.9638,1166.2688,1147.8433,566.6415,603.1681,707.6236,205.7001,132,-0.367537495,39.49486475,726249.7826901491,4374910.899550273,2015-03-01 08:45:59,1425199559
