crime_id,crime_date,crime_time,crime_type,muni,year,month,week,day,week_day,week_day_name,crime_hour,crime_lon,crime_lat,atm_dist,bank_dist,bar_dist,cafe_dist,industrial_dist,market_dist,nightclub_dist,police_dist,pub_dist,restaurant_dist,taxi_dist,grid_id,grid_lon,grid_lat,utm_x,utm_y,datetime,timestamp
v36879,2015-02-01,02:17:39,Sustraccion,Valencia,2015,2,5,32,7,Saturday,2,-0.346738815,39.47162628,532.3605911,167.3863,93.6726,133.729,819.8317,906.2184,1584.1099,1640.9103,150.1244,145.7138,630.1696,216,-0.345274015,39.47123075,728233.3222122802,4372476.263806021,2015-02-01 02:17:39,1422757059
v36884,2015-02-01,04:15:55,Otros,Valencia,2015,2,5,32,7,Saturday,4,-0.376794994,39.47315598,316.5739339,130.1128,59.3201,47.2969,904.4373,259.0943,893.051,690.2149,82.651,26.8237,224.0465,210,-0.378669235,39.47123075,725642.5946846529,4372570.321754987,2015-02-01 04:15:55,1422764155
v36877,2015-02-01,04:28:36,Agresion,Valencia,2015,2,5,32,7,Saturday,4,-0.391209513,39.46870422,644.0342752,118.0712,199.1683,321.9528,74.7821,729.7647,76.2492,299.3088,150.0669,33.3865,520.0591,208,-0.389800975,39.47123075,724416.8344867707,4372040.147027755,2015-02-01 04:28:36,1422764916
v36869,2015-02-01,04:46:05,Agresion,Valencia,2015,2,5,32,7,Saturday,4,-0.367985308,39.48564529,381.5175307,259.9464,219.5731,330.8215,232.7994,647.3424,791.9064,665.3846,371.026,183.9783,960.7844,172,-0.367537495,39.48304775,726359.9686253746,4373978.782712204,2015-02-01 04:46:05,1422765965
v36882,2015-02-01,05:09:05,Agresion,Valencia,2015,2,5,32,7,Saturday,5,-0.370974034,39.4590416,986.8968223,181.1224,338.1447,97.291,595.7494,268.521,299.9906,412.3499,330.5908,81.4344,811.4805,251,-0.373103365,39.45941375,726189.0964562474,4371018.190035835,2015-02-01 05:09:05,1422767345
v36878,2015-02-01,06:13:04,Sustraccion,Valencia,2015,2,5,32,7,Saturday,6,-0.349100024,39.47478104,689.7448893,198.1513,291.0014,31.6317,973.4606,989.9364,1895.3245,1474.3469,313.243,29.5852,1017.0473,195,-0.350839885,39.47713925,728019.8757346057,4372820.470388971,2015-02-01 06:13:04,1422771184
v36880,2015-02-01,06:20:51,Sustraccion,Valencia,2015,2,5,32,7,Saturday,6,-0.392653108,39.45875549,1198.645224,439.7352,463.4641,172.7542,340.9332,1252.8791,258.6433,547.2458,96.4353,306.4111,723.9749,247,-0.395366845,39.45941375,724324.598537294,4370932.219620439,2015-02-01 06:20:51,1422771651
v36881,2015-02-01,06:23:23,Sustraccion,Valencia,2015,2,5,32,7,Saturday,6,-0.403774023,39.46931076,1862.037197,103.0805,837.3738,637.9336,1074.6151,384.5354,1285.844,435.5966,663.8055,185.2088,931.1721,205,-0.406498585,39.47123075,723333.9092707498,4372076.241336841,2015-02-01 06:23:23,1422771803
v36883,2015-02-01,06:27:39,Agresion,Valencia,2015,2,5,32,7,Saturday,6,-0.383271247,39.45915604,274.8790407,499.1827,259.259,165.332,82.6387,1181.4517,41.8845,584.3224,57.5845,135.8278,264.5995,249,-0.384235105,39.45941375,725130.589706201,4371000.087027654,2015-02-01 06:27:39,1422772059
v36870,2015-02-01,07:26:37,Sustraccion,Valencia,2015,2,5,32,7,Saturday,7,-0.343681991,39.47409058,844.0020495,200.5004,15.262,450.215,823.1598,1191.1916,1590.6797,1401.6994,107.3564,45.1314,670.324,216,-0.345274015,39.47123075,728488.2385274209,4372757.560773943,2015-02-01 07:26:37,1422775597
v36871,2015-02-01,07:32:10,Agresion,Valencia,2015,2,5,32,7,Saturday,7,-0.392050952,39.483078,328.1742284,306.6756,297.9141,286.7826,797.2327,1220.6641,484.5957,1412.6329,1057.5993,245.9804,445.8207,168,-0.389800975,39.48304775,724298.2383397163,4373633.575113858,2015-02-01 07:32:10,1422775930
v36872,2015-02-01,07:53:12,Agresion,Valencia,2015,2,5,32,7,Saturday,7,-0.403774023,39.46931076,1862.037197,103.0805,837.3738,637.9336,1074.6151,384.5354,1285.844,435.5966,663.8055,185.2088,931.1721,205,-0.406498585,39.47123075,723333.9092707498,4372076.241336841,2015-02-01 07:53:12,1422777192
v36873,2015-02-01,07:59:22,Agresion,Valencia,2015,2,5,32,7,Saturday,7,-0.336558193,39.4587822,908.592686,236.5634,155.6926,108.0136,41.3514,322.7678,194.1142,896.0981,920.4515,154.1879,1032.2443,258,-0.334142275,39.45941375,729151.3369658267,4371076.3811342735,2015-02-01 07:59:22,1422777562
v36874,2015-02-01,10:25:20,Agresion,Valencia,2015,2,5,32,7,Saturday,10,-0.376569986,39.48368835,601.5782864,500.5354,196.9982,490.5641,973.9129,217.3297,140.5602,427.2603,44.3818,154.39,892.3706,170,-0.378669235,39.48304775,725627.8936003868,4373740.007394623,2015-02-01 10:25:20,1422786320
v36875,2015-02-01,10:42:54,Agresion,Valencia,2015,2,5,32,7,Saturday,10,-0.386425227,39.4859581,352.356624,585.7768,155.8723,397.4596,1100.547,1224.8313,482.7833,802.9071,968.0063,150.1352,599.5814,169,-0.384235105,39.48304775,724772.8675077079,4373967.3041185485,2015-02-01 10:42:54,1422787374
v36876,2015-02-01,10:46:36,Agresion,Valencia,2015,2,5,32,7,Saturday,10,-0.359194964,39.48486328,1124.420235,111.8405,27.4693,34.1809,185.541,1498.9727,1522.7057,816.5977,37.5076,22.3109,1533.4998,173,-0.361971625,39.48304775,727118.6097647075,4373914.115957484,2015-02-01 10:46:36,1422787596
v36888,2015-02-01,11:13:23,Otros,Valencia,2015,2,5,32,7,Saturday,11,-0.400835007,39.46762848,1598.030398,285.7924,600.575,492.5658,773.8216,320.058,985.6018,100.2771,794.7453,167.1936,806.0501,226,-0.400932715,39.46532225,723592.1528452216,4371896.796931534,2015-02-01 11:13:23,1422789203
v36887,2015-02-01,14:28:59,Agresion,Valencia,2015,2,5,32,7,Saturday,14,-0.370865226,39.48994064,544.9658142,354.7719,452.2906,454.5786,362.7501,711.7879,709.8048,209.9343,150.5803,459.57,487.066,151,-0.373103365,39.48895625,726098.3318717999,4374448.342217999,2015-02-01 14:28:59,1422800939
v36885,2015-02-01,16:02:08,Sustraccion,Valencia,2015,2,5,32,7,Saturday,16,-0.366902828,39.47809219,529.5262978,358.809,683.9412,412.8581,655.7667,909.9293,580.8978,547.9111,577.7728,148.014,902.9005,192,-0.367537495,39.47713925,726477.5936718235,4373143.088624343,2015-02-01 16:02:08,1422806528
