crime_id,crime_date,crime_time,crime_type,muni,year,month,week,day,week_day,week_day_name,crime_hour,crime_lon,crime_lat,atm_dist,bank_dist,bar_dist,cafe_dist,industrial_dist,market_dist,nightclub_dist,police_dist,pub_dist,restaurant_dist,taxi_dist,grid_id,grid_lon,grid_lat,utm_x,utm_y,datetime,timestamp
v42863,2015-11-01,01:13:47,Agresion,Valencia,2015,11,44,305,7,Saturday,1,-0.388701916,39.49162674,439.7046603,242.7808,394.7988,549.7117,1620.2718,1638.0427,1042.5,1097.4454,1100.7766,97.3894,1140.3403,148,-0.389800975,39.48895625,724558.7915822803,4374590.856644454,2015-11-01 01:13:47,1446340427
v42871,2015-11-01,02:08:09,Agresion,Valencia,2015,11,44,305,7,Saturday,2,-0.392647654,39.50118256,612.0105686,827.2128,792.9861,1085.825,2327.9258,2531.0278,2055.8014,1966.6568,1167.8836,942.3008,1310.1561,107,-0.395366845,39.50077325,724188.7096685003,4375641.7431205055,2015-11-01 02:08:09,1446343689
v42872,2015-11-01,02:09:19,Agresion,Valencia,2015,11,44,305,7,Saturday,2,-0.352506012,39.45529938,240.3711021,470.3015,127.3436,349.7608,624.9791,1095.9504,1773.2208,1523.3653,577.9733,272.9103,264.0236,275,-0.350839885,39.45350525,727790.4242364106,4370649.3296722565,2015-11-01 02:09:19,1446343759
v42876,2015-11-01,02:12:50,Agresion,Valencia,2015,11,44,305,7,Saturday,2,-0.367998004,39.44496536,1322.315014,821.9805,723.1755,1206.1141,354.0341,1707.2585,1725.0427,546.9235,1709.7678,338.5912,1165.7011,292,-0.367537495,39.44759675,726490.8165554625,4369463.169615325,2015-11-01 02:12:50,1446343970
v42857,2015-11-01,02:45:50,Agresion,Valencia,2015,11,44,305,7,Saturday,2,-0.367586344,39.4609375,928.6527171,292.8428,498.5504,193.2765,537.5631,347.1805,497.9433,444.1569,218.2023,28.9673,935.3936,252,-0.367537495,39.45941375,726474.4478670614,4371237.151898618,2015-11-01 02:45:50,1446345950
v42865,2015-11-01,02:57:20,Agresion,Valencia,2015,11,44,305,7,Saturday,2,-0.377301991,39.47213364,261.7599737,25.4341,72.8949,29.3258,826.8569,253.6224,834.6288,613.1527,161.0365,28.8662,335.7601,210,-0.378669235,39.47123075,725602.2825674966,4372455.569074943,2015-11-01 02:57:20,1446346640
v42883,2015-11-01,03:17:16,Agresion,Valencia,2015,11,44,305,7,Saturday,3,-0.363681674,39.45936203,977.49791,273.8254,110.0895,348.7624,355.7408,767.376,912.0172,492.8892,532.696,100.388,771.285,253,-0.361971625,39.45941375,726815.541968538,4371072.095271102,2015-11-01 03:17:16,1446347836
v42873,2015-11-01,03:33:51,Agresion,Valencia,2015,11,44,305,7,Saturday,3,-0.380557418,39.47888947,575.1460365,566.8709,176.8274,142.0403,977.9814,538.5177,739.164,851.1711,376.7967,80.6158,660.5488,190,-0.378669235,39.47713925,725300.4040258657,4373197.333515839,2015-11-01 03:33:51,1446348831
v42875,2015-11-01,03:40:23,Agresion,Valencia,2015,11,44,305,7,Saturday,3,-0.354790807,39.45557785,204.7258064,567.8045,107.62,201.2792,749.0918,1061.5126,1872.7931,1293.4407,451.3504,255.0014,158.4879,274,-0.356405755,39.45350525,727592.9057728611,4370674.465730251,2015-11-01 03:40:23,1446349223
v42869,2015-11-01,04:45:34,Agresion,Valencia,2015,11,44,305,7,Saturday,4,-0.344753325,39.45880508,203.7777024,115.548,290.205,186.2152,454.9031,1014.088,936.3119,1655.3596,359.1038,199.4027,306.0094,256,-0.345274015,39.45941375,728446.0892907402,4371058.105087276,2015-11-01 04:45:34,1446353134
v42868,2015-11-01,05:30:57,Agresion,Valencia,2015,11,44,305,7,Saturday,5,-0.349100024,39.47478104,689.7448893,198.1513,291.0014,31.6317,973.4606,989.9364,1895.3245,1474.3469,313.243,29.5852,1017.0473,195,-0.350839885,39.47713925,728019.8757346057,4372820.470388971,2015-11-01 05:30:57,1446355857
v42867,2015-11-01,05:31:22,Agresion,Valencia,2015,11,44,305,7,Saturday,5,-0.370498419,39.48892212,639.3695102,337.483,393.0122,399.22,284.2229,643.0549,670.6146,271.4021,126.9021,381.7156,590.0603,151,-0.373103365,39.48895625,726133.1825247067,4374336.204796902,2015-11-01 05:31:22,1446355882
v42874,2015-11-01,05:56:00,Agresion,Valencia,2015,11,44,305,7,Saturday,5,-0.401954561,39.49648285,211.0623213,401.5203,386.214,898.1788,2433.018,2886.5485,2094.9435,2508.4707,512.3626,95.935,641.4503,126,-0.400932715,39.49486475,723403.4220626125,4375096.921075728,2015-11-01 05:56:00,1446357360
v42870,2015-11-01,06:00:44,Agresion,Valencia,2015,11,44,305,7,Saturday,6,-0.37121737,39.47645569,398.2710026,388.7724,392.6138,165.3287,999.2758,773.211,526.3918,796.0403,434.6313,60.4776,441.4628,191,-0.373103365,39.47713925,726111.744087684,4372950.589349556,2015-11-01 06:00:44,1446357644
v42879,2015-11-01,06:13:15,Agresion,Valencia,2015,11,44,305,7,Saturday,6,-0.380034655,39.47550964,300.7872742,231.0835,53.2103,87.5699,751.3931,199.1095,823.4287,570.2873,83.0151,12.827,475.0409,190,-0.378669235,39.47713925,725356.2879381458,4372823.471603762,2015-11-01 06:13:15,1446358395
v42880,2015-11-01,06:24:15,Agresion,Valencia,2015,11,44,305,7,Saturday,6,-0.383224964,39.45858383,299.0672349,468.4696,274.7488,194.2842,80.29,1192.6878,38.1574,622.8397,114.1508,168.6593,297.2664,249,-0.384235105,39.45941375,725136.4170850337,4370936.6860644,2015-11-01 06:24:15,1446359055
v42862,2015-11-01,07:56:56,Agresion,Valencia,2015,11,44,305,7,Saturday,7,-0.380129993,39.46774673,476.4263149,52.908,117.2154,17.9413,575.1375,593.2626,576.2702,410.3813,387.4445,42.7731,243.6611,230,-0.378669235,39.46532225,725373.1514208049,4371961.53008743,2015-11-01 07:56:56,1446364616
v42877,2015-11-01,08:47:46,Agresion,Valencia,2015,11,44,305,7,Saturday,8,-0.377411097,39.47039032,326.0771893,79.4681,65.6718,45.4507,737.5327,378.2097,674.0275,589.8468,24.4469,46.8329,335.8077,210,-0.378669235,39.47123075,725598.530776863,4372261.782686233,2015-11-01 08:47:46,1446367666
v42845,2015-11-01,14:09:17,Agresion,Valencia,2015,11,44,305,7,Saturday,14,-0.326830029,39.48137283,781.8114959,164.5871,167.7856,450.4876,23.063,1466.3129,858.114,826.8325,124.0117,41.9829,1385.6245,179,-0.328576405,39.48304775,729913.999476156,4373608.812470352,2015-11-01 14:09:17,1446386957
v42844,2015-11-01,14:15:10,Agresion,Valencia,2015,11,44,305,7,Saturday,14,-0.388114989,39.45591354,855.1592546,152.4869,377.4942,318.5293,128.1197,1725.7191,264.243,638.0149,433.7453,315.1317,847.4778,268,-0.389800975,39.45350525,724724.236035465,4370628.067854902,2015-11-01 14:15:10,1446387310
