crime_id,crime_date,crime_time,crime_type,muni,year,month,week,day,week_day,week_day_name,crime_hour,crime_lon,crime_lat,atm_dist,bank_dist,bar_dist,cafe_dist,industrial_dist,market_dist,nightclub_dist,police_dist,pub_dist,restaurant_dist,taxi_dist,grid_id,grid_lon,grid_lat,utm_x,utm_y,datetime,timestamp
v3,2010-01-01,05:37:42,Agresion,Valencia,2010,1,1,1,5,Thursday,5,-0.331764996,39.47233963,431.3863559,546.1717,127.6482,546.7477,69.7524,441.3785,658.2982,324.0512,537.2608,184.378,386.1056,218,-0.334142275,39.47123075,729519.2028610649,4372593.505341892,2010-01-01 05:37:42,1262324262
v38,2010-01-07,05:22:50,Agresion,Valencia,2010,1,1,7,4,Wednesday,5,-0.38520357,39.44961548,1155.51083,254.4822,773.6045,467.119,84.9242,1823.8956,160.3509,1305.8382,169.3685,379.9734,942.2579,289,-0.384235105,39.44759675,724995.0533793787,4369936.236145646,2010-01-07 05:22:50,1262841770
v42,2010-01-08,05:38:26,Agresion,Valencia,2010,1,2,8,5,Thursday,5,-0.379989982,39.46554184,531.467884,133.812,90.2903,136.2035,490.3625,811.2209,381.6707,545.5487,408.9741,132.8017,256.5451,230,-0.378669235,39.46532225,725392.3162619878,4371717.132175205,2010-01-08 05:38:26,1262929106
v110,2010-01-24,05:45:57,Agresion,Valencia,2010,1,4,24,7,Saturday,5,-0.381745011,39.46738815,512.0148006,126.2321,49.85,125.977,455.4419,656.6529,560.5779,291.2617,258.6217,89.4074,393.7843,229,-0.384235105,39.46532225,725235.3584470843,4371917.68664404,2010-01-24 05:45:57,1264311957
v141,2010-01-30,05:21:49,Agresion,Valencia,2010,1,5,30,6,Friday,5,-0.378809988,39.49417496,717.9474375,87.4645,858.7383,715.8222,1262.077,1141.6237,972.2936,670.1441,891.832,285.9848,797.0032,130,-0.378669235,39.49486475,725401.3273895351,4374898.439767476,2010-01-30 05:21:49,1264828909
v165,2010-02-04,05:08:50,Sustraccion,Valencia,2010,2,5,35,4,Wednesday,5,-0.350995004,39.47389603,583.1076077,197.6739,170.1814,177.5912,789.7735,828.652,1697.3001,1280.3394,311.1965,125.2605,1107.3429,215,-0.350839885,39.47123075,727859.7441516636,4372717.43474698,2010-02-04 05:08:50,1265260130
v204,2010-02-11,05:12:28,Agresion,Valencia,2010,2,6,42,4,Wednesday,5,-0.328720599,39.47975922,550.6854547,86.9916,387.9155,318.8024,86.5075,1242.8859,766.4481,715.2497,134.0179,92.419,1145.6893,199,-0.328576405,39.47713925,729756.6860582285,4373424.86983717,2010-02-11 05:12:28,1265865148
v272,2010-02-21,05:10:43,Agresion,Valencia,2010,2,8,52,7,Saturday,5,-0.359227061,39.48480225,1120.029241,117.0332,21.3837,40.5665,191.4817,1495.278,1515.8636,822.9901,44.3781,15.9033,1535.031,173,-0.361971625,39.48304775,727116.0476174136,4373907.260465267,2010-02-21 05:10:43,1266729043
v347,2010-02-28,05:14:53,Agresion,Valencia,2010,2,9,59,7,Saturday,5,-0.366777897,39.49372864,519.5395713,185.9514,812.0492,478.0691,559.5982,1250.3513,1266.8162,718.8023,688.6131,546.0075,422.8455,132,-0.367537495,39.49486475,726437.5800731336,4374879.09588592,2010-02-28 05:14:53,1267334093
v334,2010-02-28,05:32:41,Sustraccion,Valencia,2010,2,9,59,7,Saturday,5,-0.408295572,39.46930695,2279.987977,549.3687,635.4801,615.9363,1524.4103,631.0503,1736.1601,443.9063,355.9047,260.7536,1126.6736,205,-0.406498585,39.47123075,722944.9149452192,4372064.615645812,2010-02-28 05:32:41,1267335161
v409,2010-03-06,05:26:26,Agresion,Valencia,2010,3,10,65,6,Friday,5,-0.378009707,39.49312973,665.8303189,71.0363,747.4589,641.131,1142.157,1014.8407,849.6398,567.5798,765.3513,365.2281,733.9537,130,-0.378669235,39.49486475,725473.5335925075,4374784.420472727,2010-03-06 05:26:26,1267853186
v428,2010-03-07,05:03:07,Agresion,Valencia,2010,3,10,66,7,Saturday,5,-0.342985332,39.47253799,891.602634,275.7402,154.4218,484.2597,734.0072,1055.1365,1421.79,1289.5866,196.6961,52.1847,502.5781,216,-0.345274015,39.47123075,728553.255719957,4372586.986194663,2010-03-07 05:03:07,1267938187
v430,2010-03-07,05:43:25,Sustraccion,Valencia,2010,3,10,66,7,Saturday,5,-0.378549904,39.47860336,379.938297,376.5774,150.3332,120.8093,1081.2867,502.2037,684.9877,887.5544,220.512,4.73269,494.4274,190,-0.378669235,39.47713925,725474.0197416232,4373170.599629281,2010-03-07 05:43:25,1267940605
v419,2010-03-07,05:46:26,Agresion,Valencia,2010,3,10,66,7,Saturday,5,-0.342865795,39.47253418,901.7801897,278.6631,166.3192,494.8938,722.0474,1044.2566,1415.2346,1277.9098,207.042,54.9184,499.659,216,-0.345274015,39.47123075,728563.5520556628,4372586.866667647,2010-03-07 05:46:26,1267940786
v497,2010-03-13,05:32:39,Agresion,Valencia,2010,3,11,72,6,Friday,5,-0.347364992,39.47014618,392.9283702,82.5632,99.6256,29.003,668.356,771.1989,1531.0611,1678.4533,310.8314,123.0996,605.0413,216,-0.345274015,39.47123075,728184.2898487631,4372310.381281041,2010-03-13 05:32:39,1268458359
v536,2010-03-16,05:11:24,Agresion,Valencia,2010,3,11,75,2,Monday,5,-0.37469852,39.47037506,146.9057409,41.8325,36.6094,12.9218,696.9866,567.6644,622.0985,860.668,128.079,54.3177,303.9059,211,-0.373103365,39.47123075,725831.951187727,4372266.8874433385,2010-03-16 05:11:24,1268716284
v544,2010-03-16,05:12:03,Sustraccion,Valencia,2010,3,11,75,2,Monday,5,-0.339230001,39.4637413,710.7139804,297.6099,187.123,189.9272,257.8884,472.6626,496.3571,1039.4059,754.5717,177.3814,470.192,237,-0.339708145,39.46532225,728905.1748403399,4371620.063178799,2010-03-16 05:12:03,1268716323
v567,2010-03-17,05:03:49,Agresion,Valencia,2010,3,11,76,3,Tuesday,5,-0.346749991,39.46680069,415.1930743,186.4023,287.6001,267.5646,549.4852,724.5802,1290.0427,1646.3731,452.59,227.4226,496.3618,236,-0.345274015,39.46532225,728248.1397831826,4371940.580011445,2010-03-17 05:03:49,1268802229
v557,2010-03-17,05:49:46,Agresion,Valencia,2010,3,11,76,3,Tuesday,5,-0.362035722,39.47969818,863.9129657,171.3664,552.3699,151.5348,306.3318,1271.6023,938.5779,636.5862,101.4542,199.6477,1415.0396,193,-0.361971625,39.47713925,726891.0575385476,4373333.611567725,2010-03-17 05:49:46,1268804986
v584,2010-03-18,05:08:07,Agresion,Valencia,2010,3,11,77,4,Wednesday,5,-0.356405884,39.47413254,832.2033321,345.1024,330.3473,177.217,521.8902,833.6136,1162.7783,740.924,431.535,22.8161,1065.1221,214,-0.356405755,39.47123075,727393.4813006173,4372730.010453344,2010-03-18 05:08:07,1268888887
v594,2010-03-18,05:13:17,Sustraccion,Valencia,2010,3,11,77,4,Wednesday,5,-0.388336837,39.4745369,460.415551,44.0606,302.2385,351.4536,165.6027,346.7697,259.3059,488.312,414.971,62.6155,376.1437,188,-0.389800975,39.47713925,724645.2111681395,4372694.750780425,2010-03-18 05:13:17,1268889197
v597,2010-03-18,05:14:41,Agresion,Valencia,2010,3,11,77,4,Wednesday,5,-0.364989996,39.46505356,614.7279837,180.3071,374.7714,95.4395,129.9932,669.9678,787.2961,860.9942,170.8138,51.0305,796.2362,232,-0.367537495,39.46532225,726684.4854944276,4371700.576841261,2010-03-18 05:14:41,1268889281
v580,2010-03-18,05:36:47,Agresion,Valencia,2010,3,11,77,4,Wednesday,5,-0.336355001,39.45939636,942.9229041,178.7453,100.5668,48.1666,38.7575,259.3967,132.1157,848.6224,856.4995,139.7297,991.1834,258,-0.334142275,39.45941375,729166.805523647,4371145.071746501,2010-03-18 05:36:47,1268890607
v612,2010-03-19,05:06:26,Agresion,Valencia,2010,3,12,78,5,Thursday,5,-0.339825124,39.4621048,766.7551468,267.8939,20.6141,26.0509,265.7006,484.0879,460.7923,1106.687,746.6866,101.3079,589.6943,257,-0.339708145,39.45941375,728859.3338867563,4371436.894238598,2010-03-19 05:06:26,1268975186
v613,2010-03-19,05:09:49,Agresion,Valencia,2010,3,12,78,5,Thursday,5,-0.37606284,39.46401596,600.2822553,238.7079,206.1499,60.1981,120.3112,463.1314,86.9967,948.2117,240.1706,112.5263,332.5384,230,-0.378669235,39.46532225,725735.1370729421,4371557.590674759,2010-03-19 05:09:49,1268975389
v614,2010-03-19,05:11:03,Agresion,Valencia,2010,3,12,78,5,Thursday,5,-0.384411752,39.48450089,473.7391796,685.3035,334.6061,477.3919,1048.5021,1005.1066,451.2745,658.2431,747.4487,100.903,558.4693,169,-0.384235105,39.48304775,724950.752509229,4373810.578835922,2010-03-19 05:11:03,1268975463
v608,2010-03-19,05:20:56,Sustraccion,Valencia,2010,3,12,78,5,Thursday,5,-0.401367635,39.46984482,1617.607812,145.5906,826.2134,394.8399,846.1673,473.0342,1054.9473,287.0478,843.6983,117.2615,852.1776,206,-0.400932715,39.47123075,723539.2300163236,4372141.493297374,2010-03-19 05:20:56,1268976056
v604,2010-03-19,05:46:34,Agresion,Valencia,2010,3,12,78,5,Thursday,5,-0.362397641,39.46891785,610.2018424,408.5678,242.8854,458.4473,327.9834,886.947,649.4587,486.701,294.9744,245.4503,751.5825,213,-0.361971625,39.47123075,726894.9705042618,4372136.051616075,2010-03-19 05:46:34,1268977594
v672,2010-03-21,05:18:40,Agresion,Valencia,2010,3,12,80,7,Saturday,5,-0.365695298,39.46817017,334.8712761,74.3652,147.1423,127.4244,220.2469,809.3182,474.2349,573.4141,76.736,52.0304,627.3666,232,-0.367537495,39.46532225,726613.6840715903,4372044.754186896,2010-03-21 05:18:40,1269148720
v679,2010-03-21,05:48:12,Agresion,Valencia,2010,3,12,80,7,Saturday,5,-0.391217023,39.49187851,332.2405671,254.8924,175.3308,413.2756,1649.1391,1872.6516,1122.7048,1341.7356,848.9777,256.0454,894.738,148,-0.389800975,39.48895625,724341.6660724684,4374612.532615318,2010-03-21 05:48:12,1269150492
v724,2010-03-26,05:11:47,Agresion,Valencia,2010,3,13,85,5,Thursday,5,-0.393984824,39.46770477,938.8503295,176.9216,493.3727,536.0513,93.1264,949.4153,301.1916,370.0296,154.0166,151.1753,643.7457,227,-0.395366845,39.46532225,724181.2708074198,4371922.293922896,2010-03-26 05:11:47,1269580307
v808,2010-04-01,05:43:25,Sustraccion,Valencia,2010,4,13,91,4,Wednesday,5,-0.37414521,39.45760345,714.1415287,229.76,84.6938,201.1497,312.054,484.2916,432.6112,650.4931,426.4276,147.894,511.1977,251,-0.373103365,39.45941375,725920.8790534331,4370850.593785439,2010-04-01 05:43:25,1270100605
v827,2010-04-03,05:38:37,Sustraccion,Valencia,2010,4,14,93,6,Friday,5,-0.370481193,39.49530029,124.1803847,116.9747,962.6018,83.7828,774.6042,1224.0554,1170.7027,579.4709,669.8403,816.2101,62.1873,131,-0.373103365,39.49486475,726113.9851207898,4375044.244332699,2010-04-03 05:38:37,1270273117
v859,2010-04-04,05:15:37,Agresion,Valencia,2010,4,14,94,7,Saturday,5,-0.378308117,39.46784973,491.7788217,17.5537,61.7849,72.3374,552.1454,587.6574,499.6202,580.0124,206.7797,40.2866,95.4878,230,-0.378669235,39.46532225,725529.5659081967,4371977.524002115,2010-04-04 05:15:37,1270358137
v855,2010-04-04,05:29:55,Sustraccion,Valencia,2010,4,14,94,7,Saturday,5,-0.372967303,39.45626068,877.3971747,59.1664,131.3676,364.3774,413.5935,560.1572,537.0596,523.5523,578.6362,292.5677,473.1389,271,-0.373103365,39.45350525,726026.5825986555,4370704.497804523,2010-04-04 05:29:55,1270358995
v888,2010-04-07,05:52:34,Agresion,Valencia,2010,4,14,97,3,Tuesday,5,-0.378531843,39.46545792,563.5178812,224.6059,160.0084,246.6634,406.2342,748.0287,303.3886,663.1856,365.9266,174.5826,163.0867,230,-0.378669235,39.46532225,725518.0440405589,4371711.466852036,2010-04-07 05:52:34,1270619554
v963,2010-04-12,05:49:03,Sustraccion,Valencia,2010,4,15,102,1,Sunday,5,-0.364086092,39.45986557,1041.885389,249.9995,170.6002,291.6408,326.0431,713.2449,861.2755,493.4784,468.4952,72.6019,780.9493,253,-0.361971625,39.45941375,726779.1077193308,4371126.971305523,2010-04-12 05:49:03,1271051343
v1040,2010-04-17,05:34:02,Agresion,Valencia,2010,4,16,107,6,Friday,5,-0.342581838,39.47369385,810.7090462,308.9975,127.139,478.1989,707.2855,1076.8966,1502.0754,1284.7496,205.8845,77.8887,609.6684,216,-0.345274015,39.47123075,728584.1828359955,4372716.314551769,2010-04-17 05:34:02,1271482442
