crime_id,crime_date,crime_time,crime_type,muni,year,month,week,day,week_day,week_day_name,crime_hour,crime_lon,crime_lat,atm_dist,bank_dist,bar_dist,cafe_dist,industrial_dist,market_dist,nightclub_dist,police_dist,pub_dist,restaurant_dist,taxi_dist,grid_id,grid_lon,grid_lat,utm_x,utm_y,datetime,timestamp
v43485,2015-12-02,22:00:16,Otros,Valencia,2015,12,48,336,3,Tuesday,22,-0.403707027,39.47454071,1584.665707,493.2799,618.3492,488.7603,1244.8744,905.2102,1352.2302,810.9027,637.9574,286.5769,436.8187,186,-0.400932715,39.47713925,723322.9387342728,4372656.943264882,2015-12-02 22:00:16,1449093616
v43503,2015-12-04,11:18:25,Otros,Valencia,2015,12,49,338,5,Thursday,11,-0.392935783,39.47341156,802.5152746,384.9107,464.9508,451.8933,274.4168,768.8472,270.5246,695.2932,453.4441,428.1811,99.8946,207,-0.395366845,39.47123075,724253.1905644316,4372558.372652287,2015-12-04 11:18:25,1449227905
v43538,2015-12-05,12:34:29,Otros,Valencia,2015,12,49,339,6,Friday,12,-0.383224964,39.45858383,299.0672349,468.4696,274.7488,194.2842,80.29,1192.6878,38.1574,622.8397,114.1508,168.6593,297.2664,249,-0.384235105,39.45941375,725136.4170850337,4370936.6860644,2015-12-05 12:34:29,1449318869
v43533,2015-12-05,17:23:18,Otros,Valencia,2015,12,49,339,6,Friday,17,-0.349100024,39.47478104,689.7448893,198.1513,291.0014,31.6317,973.4606,989.9364,1895.3245,1474.3469,313.243,29.5852,1017.0473,195,-0.350839885,39.47713925,728019.8757346057,4372820.470388971,2015-12-05 17:23:18,1449336198
v43524,2015-12-05,22:34:14,Otros,Valencia,2015,12,49,339,6,Friday,22,-0.387481123,39.46522903,630.908559,146.4312,248.2286,129.1694,22.4331,801.7443,55.0661,273.8718,53.3185,57.4999,786.5928,228,-0.389800975,39.46532225,724748.7941614441,4371663.689817554,2015-12-05 22:34:14,1449354854
v43564,2015-12-06,03:51:28,Otros,Valencia,2015,12,49,340,7,Saturday,3,-0.349100024,39.47478104,689.7448893,198.1513,291.0014,31.6317,973.4606,989.9364,1895.3245,1474.3469,313.243,29.5852,1017.0473,195,-0.350839885,39.47713925,728019.8757346057,4372820.470388971,2015-12-06 03:51:28,1449373888
v43560,2015-12-06,04:12:25,Otros,Valencia,2015,12,49,340,7,Saturday,4,-0.327923596,39.4719429,584.1865439,452.1495,110.1408,364.4019,20.6107,648.9206,289.3063,227.4583,660.9182,204.1021,446.1916,219,-0.328576405,39.47123075,729850.9895813114,4372559.264815638,2015-12-06 04:12:25,1449375145
v43556,2015-12-06,12:55:48,Otros,Valencia,2015,12,49,340,7,Saturday,12,-0.347669035,39.4608078,197.3615802,163.6059,137.0288,226.8698,586.615,826.604,1214.2611,1901.0297,70.5046,79.7265,398.2635,256,-0.345274015,39.45941375,728188.6542004737,4371273.022447294,2015-12-06 12:55:48,1449406548
v43558,2015-12-06,18:16:16,Otros,Valencia,2015,12,49,340,7,Saturday,18,-0.366841525,39.49496841,489.4093843,309.6319,935.9202,428.4017,682.2501,1349.1291,1351.8118,784.2896,768.4713,642.7002,402.6941,132,-0.367537495,39.49486475,726428.0825017276,4375016.554182736,2015-12-06 18:16:16,1449425776
v43568,2015-12-06,21:02:23,Otros,Valencia,2015,12,49,340,7,Saturday,21,-0.333559573,39.46057129,757.7572479,142.1172,56.8076,88.4802,161.2926,178.5624,197.7773,546.9405,653.55,74.6163,837.1861,258,-0.334142275,39.45941375,729403.4837147547,4371282.608445561,2015-12-06 21:02:23,1449435743
