crime_id,crime_date,crime_time,crime_type,muni,year,month,week,day,week_day,week_day_name,crime_hour,crime_lon,crime_lat,atm_dist,bank_dist,bar_dist,cafe_dist,industrial_dist,market_dist,nightclub_dist,police_dist,pub_dist,restaurant_dist,taxi_dist,grid_id,grid_lon,grid_lat,utm_x,utm_y,datetime,timestamp
v38187,2015-04-01,00:30:49,Agresion,Valencia,2015,4,13,91,3,Tuesday,0,-0.359908789,39.47340393,904.6190901,375.0475,87.6903,469.0174,172.7324,936.7975,805.7117,388.9703,117.5078,50.9118,1026.4237,213,-0.361971625,39.47123075,727094.5022065165,4372640.292884809,2015-04-01 00:30:49,1427848249
v38188,2015-04-01,03:11:18,Agresion,Valencia,2015,4,13,91,3,Tuesday,3,-0.379364997,39.49261475,662.2492244,69.8661,715.3978,551.4228,1244.403,1025.2643,846.298,520.1452,855.0006,248.8631,877.8837,130,-0.378669235,39.49486475,725358.6361045516,4374723.862260081,2015-04-01 03:11:18,1427857878
v38193,2015-04-01,12:33:01,Agresion,Valencia,2015,4,13,91,3,Tuesday,12,-0.411990881,39.47001648,2480.100288,918.1516,295.3031,382.2259,1899.0354,982.7373,2110.4702,146.3558,431.7979,143.5076,1333.3337,204,-0.412064455,39.47123075,722624.7303388095,4372134.233769579,2015-04-01 12:33:01,1427891581
v38199,2015-04-01,13:10:06,Agresion,Valencia,2015,4,13,91,3,Tuesday,13,-0.38935113,39.48242188,460.9143368,468.8794,440.2968,332.7118,697.5656,1033.211,213.4886,1193.405,810.3451,256.7432,268.927,168,-0.389800975,39.48304775,724532.5807346334,4373567.473537825,2015-04-01 13:10:06,1427893806
v38196,2015-04-01,21:46:58,Agresion,Valencia,2015,4,13,91,3,Tuesday,21,-0.328747004,39.46767426,354.044097,549.403,324.8328,169.6719,29.045,420.0039,634.8357,224.1794,232.9388,125.4619,30.8692,239,-0.328576405,39.46532225,729794.2033736733,4372083.32977948,2015-04-01 21:46:58,1427924818
v38195,2015-04-01,22:31:18,Agresion,Valencia,2015,4,13,91,3,Tuesday,22,-0.393458247,39.4620285,1225.936865,571.4837,697.5454,266.3757,373.167,1035.513,579.8677,475.0935,422.4293,102.9778,686.0045,247,-0.395366845,39.45941375,724244.8070607681,4371293.526124194,2015-04-01 22:31:18,1427927478
v38189,2015-04-01,23:18:23,Agresion,Valencia,2015,4,13,91,3,Tuesday,23,-0.399186105,39.49315643,516.0782429,250.0562,88.6155,476.622,2007.5489,2455.3006,1663.2707,2141.1073,137.9845,118.9729,292.0237,126,-0.400932715,39.49486475,723652.1778749691,4374734.55481986,2015-04-01 23:18:23,1427930303
v38218,2015-04-02,00:23:20,Agresion,Valencia,2015,4,14,92,4,Wednesday,0,-0.368012309,39.45746231,1220.96163,441.4373,551.1464,212.5532,760.8244,532.3848,612.7184,101.2926,477.0972,20.7535,950.6293,252,-0.367537495,39.45941375,726449.0656072621,4370850.325911708,2015-04-02 00:23:20,1427934200
v38215,2015-04-02,04:56:00,Agresion,Valencia,2015,4,14,92,4,Wednesday,4,-0.349490762,39.46964645,198.6457869,99.1244,87.7479,196.9467,497.2031,567.3583,1672.6619,1483.4774,256.8165,62.8054,789.2099,215,-0.350839885,39.47123075,728003.0345163124,4372249.525611658,2015-04-02 04:56:00,1427950560
v38219,2015-04-02,05:31:58,Agresion,Valencia,2015,4,14,92,4,Wednesday,5,-0.347076863,39.47290802,604.3898283,35.0173,226.1662,248.7121,901.9853,964.3814,1699.9277,1673.1141,94.1277,30.4651,741.5285,216,-0.345274015,39.47123075,728200.0484435506,4372617.684275068,2015-04-02 05:31:58,1427952718
v38216,2015-04-02,06:29:12,Agresion,Valencia,2015,4,14,92,4,Wednesday,6,-0.357377529,39.4655571,713.3272615,152.0292,192.6682,102.9156,265.8834,346.309,1253.4418,1027.3561,579.5723,268.6741,205.7321,234,-0.356405755,39.46532225,727337.8204888555,4371775.658329374,2015-04-02 06:29:12,1427956152
v38220,2015-04-02,07:53:15,Agresion,Valencia,2015,4,14,92,4,Wednesday,7,-0.374620944,39.45729828,683.0608107,252.1477,53.8232,206.5022,257.4146,536.2512,479.8767,693.1812,427.075,191.7347,463.6111,251,-0.373103365,39.45941375,725880.9298454107,4370815.52615853,2015-04-02 07:53:15,1427961195
v38221,2015-04-02,08:01:34,Agresion,Valencia,2015,4,14,92,4,Wednesday,8,-0.407744467,39.47168732,2063.24551,531.8849,750.7509,513.6097,1509.1928,764.0142,1716.5488,443.3626,599.2146,93.0649,907.7768,205,-0.406498585,39.47123075,722984.7241844654,4372330.206055098,2015-04-02 08:01:34,1427961694
v38202,2015-04-02,13:09:39,Agresion,Valencia,2015,4,14,92,4,Wednesday,13,-0.362325013,39.48348999,792.8240662,115.4432,228.493,245.7635,73.9821,1180.8471,1243.9506,1001.8249,68.463,67.6535,1418.1335,173,-0.361971625,39.48304775,726853.8431754293,4373753.78498512,2015-04-02 13:09:39,1427980179
v38205,2015-04-02,15:26:05,Agresion,Valencia,2015,4,14,92,4,Wednesday,15,-0.3939192,39.49066162,365.4523285,214.3701,176.2577,123.42,1577.6523,1972.909,1134.8031,1570.361,591.4166,390.4152,612.312,147,-0.395366845,39.48895625,724113.1721181707,4374470.72374625,2015-04-02 15:26:05,1427988365
v38206,2015-04-02,16:21:34,Agresion,Valencia,2015,4,14,92,4,Wednesday,16,-0.395114988,39.49784851,410.972015,496.9615,538.4843,723.1408,2303.4803,2511.8506,1822.478,1955.0174,753.1571,689.3852,895.8229,107,-0.395366845,39.50077325,723987.2417735623,4375265.511260936,2015-04-02 16:21:34,1427991694
